bytes,time,node
1322,42.75,node 1
1202,42.75,node 2
726,42.75,node 3
250,42.75,node 4
4695,42.75,all nodes
1207,43.0,node 0
1345,43.0,node 1
1229,43.0,node 2
759,43.0,node 3
250,43.0,node 4
4792,43.0,all nodes
1212,43.25,node 0
1350,43.25,node 1
1276,43.25,node 2
796,43.25,node 3
250,43.25,node 4
4884,43.25,all nodes
1226,43.5,node 0
1368,43.5,node 1
1322,43.5,node 2
846,43.5,node 3
250,43.5,node 4
5014,43.5,all nodes
1244,43.75,node 0
1368,43.75,node 1
1396,43.75,node 2
851,43.75,node 3
250,43.75,node 4
5111,43.75,all nodes
1267,44.0,node 0
1368,44.0,node 1
1442,44.0,node 2
865,44.0,node 3
250,44.0,node 4
5194,44.0,all nodes
1267,44.25,node 0
1368,44.25,node 1
1470,44.25,node 2
893,44.25,node 3
250,44.25,node 4
5250,44.25,all nodes
1290,44.5,node 0
1368,44.5,node 1
1488,44.5,node 2
930,44.5,node 3
250,44.5,node 4
5328,44.5,all nodes
1290,44.75,node 0
1368,44.75,node 1
1493,44.75,node 2
930,44.75,node 3
250,44.75,node 4
5333,44.75,all nodes
1304,45.0,node 0
1368,45.0,node 1
1493,45.0,node 2
948,45.0,node 3
250,45.0,node 4
5365,45.0,all nodes
1309,45.25,node 0
1368,45.25,node 1
1512,45.25,node 2
971,45.25,node 3
250,45.25,node 4
5412,45.25,all nodes
1323,45.5,node 0
1368,45.5,node 1
1525,45.5,node 2
980,45.5,node 3
250,45.5,node 4
5449,45.5,all nodes
1323,45.75,node 0
1368,45.75,node 1
1535,45.75,node 2
980,45.75,node 3
264,45.75,node 4
5472,45.75,all nodes
1323,46.0,node 0
1368,46.0,node 1
1544,46.0,node 2
980,46.0,node 3
273,46.0,node 4
5490,46.0,all nodes
1327,46.25,node 0
1368,46.25,node 1
1553,46.25,node 2
990,46.25,node 3
278,46.25,node 4
5518,46.25,all nodes
1327,46.5,node 0
1368,46.5,node 1
1558,46.5,node 2
990,46.5,node 3
301,46.5,node 4
5546,46.5,all nodes
1327,46.75,node 0
1368,46.75,node 1
1567,46.75,node 2
990,46.75,node 3
319,46.75,node 4
5573,46.75,all nodes
1327,47.0,node 0
1368,47.0,node 1
1567,47.0,node 2
990,47.0,node 3
328,47.0,node 4
5583,47.0,all nodes
1327,47.25,node 0
1377,47.25,node 1
1567,47.25,node 2
990,47.25,node 3
328,47.25,node 4
5592,47.25,all nodes
1346,47.5,node 0
1396,47.5,node 1
1581,47.5,node 2
1004,47.5,node 3
333,47.5,node 4
5661,47.5,all nodes
1374,47.75,node 0
1405,47.75,node 1
1599,47.75,node 2
1013,47.75,node 3
333,47.75,node 4
5726,47.75,all nodes
1378,48.0,node 0
1414,48.0,node 1
1627,48.0,node 2
1017,48.0,node 3
