bytes,time,node
369.92,63.25,node 0
110.976,63.25,node 1
147.968,63.25,node 2
203.456,63.25,node 3
147.968,63.25,node 4
166.464,63.5,node 0
147.968,63.5,node 1
443.904,63.5,node 2
129.472,63.5,node 3
92.48,63.5,node 4
221.952,63.75,node 0
92.48,63.75,node 1
332.928,63.75,node 2
129.472,63.75,node 3
203.456,63.75,node 4
221.952,64.0,node 0
147.968,64.0,node 1
332.928,64.0,node 2
240.448,64.0,node 3
36.992,64.0,node 4
147.968,64.25,node 0
184.96,64.25,node 1
425.408,64.25,node 2
36.992,64.25,node 3
184.96,64.25,node 4
332.928,64.5,node 0
184.96,64.5,node 1
184.96,64.5,node 2
221.952,64.5,node 3
55.488,64.5,node 4
92.48,64.75,node 0
92.48,64.75,node 1
554.88,64.75,node 2
36.992,64.75,node 3
203.456,64.75,node 4
369.92,65.0,node 0
166.464,65.0,node 1
166.464,65.0,node 2
258.944,65.0,node 3
36.992,65.0,node 4
75.328,65.25,node 0
167.808,65.25,node 1
482.24,65.25,node 2
38.336,65.25,node 3
204.8,65.25,node 4
351.424,65.5,node 0
92.48,65.5,node 1
166.464,65.5,node 2
258.944,65.5,node 3
110.976,65.5,node 4
129.472,65.75,node 0
184.96,65.75,node 1
480.896,65.75,node 2
36.992,65.75,node 3
147.968,65.75,node 4
295.936,66.0,node 0
110.976,66.0,node 1
166.464,66.0,node 2
277.44,66.0,node 3
129.472,66.0,node 4
147.968,66.25,node 0
184.96,66.25,node 1
480.896,66.25,node 2
36.992,66.25,node 3
129.472,66.25,node 4
295.936,66.5,node 0
110.976,66.5,node 1
184.96,66.5,node 2
258.944,66.5,node 3
147.968,66.5,node 4
129.472,66.75,node 0
203.456,66.75,node 1
480.896,66.75,node 2
55.488,66.75,node 3
110.976,66.75,node 4
295.936,67.0,node 0
110.976,67.0,node 1
203.456,67.0,node 2
258.944,67.0,node 3
110.976,67.0,node 4
92.48,67.25,node 0
184.96,67.25,node 1
480.896,67.25,node 2
55.488,67.25,node 3
166.464,67.25,node 4
369.92,67.5,node 0
110.976,67.5,node 1
184.96,67.5,node 2
258.944,67.5,node 3
55.488,67.5,node 4
36.992,67.75,node 0
184.96,67.75,node 1
480.896,67.75,node 2
55.488,67.75,node 3
221.952,67.75,node 4
425.408,68.0,node 0
110.976,68.0,node 1
110.976,68.0,node 2
277.44,68.0,node 3
55.488,68.0,node 4
110.976,68.25,node 0
221.952,68.25,node 1
329.408,68.25,node 2
55.488,68.25,node 3
258.944,68.25,node 4
388.416,68.5,node 0
110.976,68.5,node 1
6.72,68.5,node 2
258.944,68.5,node 3
221.952,68.5,node 4
277.44,68.75,node 0
221.952,68.75,node 1
9.408,68.75,node 2
351.424,68.75,node 3
110.976,68.75,node 4
295.936,69.0,node 0
351.424,69.0,node 1
0.0,69.0,node 2
73.984,69.0,node 3
277.44,69.0,node 4
240.64,69.25,node 0
110.976,69.25,node 1
0.0,69.25,node 2
295.936,69.25,node 3
332.928,69.25,node 4
13.44,69.5,node 0
332.928,69.5,node 1
0.0,69.5,node 2
332.928,69.5,node 3
295.936,69.5,node 4
